Status vozidla,Druh vozidla,Druh vozidla 2.ø. TP,Druh registraèní znaèky,Kategorie,Tovární znaèka,Obchodní oznaèení,Výrobce vozidla,Palivo,Výrobce motoru,Barva vozidla,Druh karoserie,Výrobce karoserie,Øazení pøevodovky,Spojovací zaøízení,Platnost technické prohlídky,Bez rozlišení,Rok,Mìsíc / Bez rozlišení,Vše
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,BÍLÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,November,4
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,BÍLÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,December,6
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,BÍLÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2024,February,8
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,BÍLÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2024,March,3
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,BÍLÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2024,April,4
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,BÍLÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2024,May,3
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,BÍLÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2024,June,2
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,BÍLÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2024,August,3
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,BÍLÁ,HATCHBACK,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,November,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,BÍLÁ,HATCHBACK,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,July,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,March,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,June,2
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,July,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,August,2
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,September,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,January,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,March,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,May,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,August,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,September,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,October,2
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,November,3
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2024,February,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2024,March,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,February,4
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,April,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,June,22
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,July,14
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,September,3
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,October,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,March,3
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,April,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,May,2
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,June,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,July,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,August,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,September,6
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,October,5
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,November,4
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2024,January,3
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2024,February,3
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2024,May,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2024,June,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,February,2
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,March,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,April,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,June,2
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,March,2
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,August,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,September,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,November,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2024,March,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2024,April,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,February,2
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,March,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,April,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,June,15
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,September,2
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,October,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,November,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,December,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,February,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,April,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,May,2
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,June,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,July,2
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,August,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,September,2
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,October,10
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,November,3
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2024,January,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2024,February,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2024,April,4
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2024,June,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2024,July,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2024,August,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,MODRÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,February,2
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,MODRÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,June,10
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,MODRÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,July,6
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,MODRÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,August,3
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,MODRÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,September,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,MODRÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,November,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,MODRÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,March,3
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,MODRÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,May,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,HATCHBACK,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,ŠKODA,JINÉ,ŠKODA/AZNP,Elektropohon,VOLKSWAGEN,MODRÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,August,1
